country,year,"Fertility rate, total (births per woman)","GDP per capita, PPP (constant 2021 international $)","Life expectancy at birth, total (years)","Mortality rate, infant (per 1,000 live births)",Population density (people per sq. km of land area),Population growth (annual %),"Population, total",Poverty headcount ratio at national poverty lines (% of population),Rural population (% of total population),Urban population (% of total population),"Agriculture, forestry, and fishing, value added (percent of GDP)",Crop production index (2014-2016 = 100),mobile_money_transactions_x,Food supply quantity (kg/capita/yr)_Cereals - Excluding Beer,Food supply quantity (kg/capita/yr)_Starchy Roots,foodSupply_stability,Rural Access to Electricity(Percent of Population),Mobile Cellular Subscriptions (per 100 people),Fixed Broadband Subsciptions (per 100 people),mobile_money_transactions_y
IND,2022,1.994,8544.68888383182,71.698,25.6,479.425536881262,0.790200540609834,1425423212.0,,64.128,35.872,16.6394310409691,123.29,2201833.287,181.13,30.6,1.878518032918837,99.3,80.64857717,2.35232,0.817017522
IND,2022,1.994,8544.68888383182,71.698,25.6,479.425536881262,0.790200540609834,1425423212.0,,64.128,35.872,16.6394310409691,123.29,2201833.287,181.13,30.6,1.878518032918837,99.3,80.64857717,2.35232,2201833.287
IND,2023,1.975,9160.06365370888,72.003,24.5,,0.883289539766135,1438069596.0,,63.636,36.364,15.9983621319994,,0.755012493,,,,99.2,,,0.755012493
IND,2023,1.975,9160.06365370888,72.003,24.5,,0.883289539766135,1438069596.0,,63.636,36.364,15.9983621319994,,0.755012493,,,,99.2,,,2218958.0
IND,2023,1.975,9160.06365370888,72.003,24.5,,0.883289539766135,1438069596.0,,63.636,36.364,15.9983621319994,,2218958.0,,,,99.2,,,0.755012493
IND,2023,1.975,9160.06365370888,72.003,24.5,,0.883289539766135,1438069596.0,,63.636,36.364,15.9983621319994,,2218958.0,,,,99.2,,,2218958.0
IND,2024,,,,,,,,,,,,,,,,,,,,
KHM,2011,2.782,3921.97911563308,67.869,35.1,83.4046227056424,1.51839242344005,14722584.0,20.5,79.337,20.663,28.0358544598065,82.12,,238.47,180.0,17.992800504646176,22.8,94.39487785,0.14943,
KHM,2012,2.751,4159.16354123446,68.371,32.8,84.6651087695445,1.49998418675996,14945085.0,17.7,78.963,21.037,26.7953499375283,85.39,,242.43,166.09,17.99116255276453,28.5,129.2052488,0.198955,
KHM,2013,2.742,4419.3988680186,68.755,30.8,85.9404486743712,1.49510212980529,15170208.0,,78.585,21.415,24.447155140413,86.93,,242.64,159.77,14.28066770147661,38.9,135.0996151,0.215211,
KHM,2014,2.734,4702.73061823207,69.117,29.1,87.2239519601178,1.4824372519955,15396772.0,,78.201,21.799,22.1938152404445,94.78,,240.28,231.17,1.840877508146053,44.7,134.4568277,0.429382,
KHM,2015,2.729,4968.57276699143,69.398,27.7,88.5069737140267,1.46023762985186,15623251.0,,77.812,22.188,20.1408488554582,97.45,,227.72,275.84,6.159908278537777,53.3,135.2392534,0.534485,
KHM,2016,2.725,5283.72964943779,69.635,26.5,89.8074042601405,1.45860767566845,15852803.0,,77.418,22.582,18.9079815555917,107.77,95928340.02,226.46,281.64,8.112932885214716,60.7,127.4626128,0.615923,95928340.02
KHM,2016,2.725,5283.72964943779,69.635,26.5,89.8074042601405,1.45860767566845,15852803.0,,77.418,22.582,18.9079815555917,107.77,95928340.02,226.46,281.64,8.112932885214716,60.7,127.4626128,0.615923,118.0774701
KHM,2016,2.725,5283.72964943779,69.635,26.5,89.8074042601405,1.45860767566845,15852803.0,,77.418,22.582,18.9079815555917,107.77,118.0774701,226.46,281.64,8.112932885214716,60.7,127.4626128,0.615923,95928340.02
KHM,2016,2.725,5283.72964943779,69.635,26.5,89.8074042601405,1.45860767566845,15852803.0,,77.418,22.582,18.9079815555917,107.77,118.0774701,226.46,281.64,8.112932885214716,60.7,127.4626128,0.615923,118.0774701
KHM,2017,2.719,5632.03125629342,69.842,25.4,91.0569453886245,1.38176596089867,16073372.0,,77.02,22.98,17.8681771583586,110.25,67738231.0,229.92,261.54,7.504137525392147,86.1,117.3225889,0.831394,67738231.0
KHM,2017,2.719,5632.03125629342,69.842,25.4,91.0569453886245,1.38176596089867,16073372.0,,77.02,22.98,17.8681771583586,110.25,67738231.0,229.92,261.54,7.504137525392147,86.1,117.3225889,0.831394,75.40669624
KHM,2017,2.719,5632.03125629342,69.842,25.4,91.0569453886245,1.38176596089867,16073372.0,,77.02,22.98,17.8681771583586,110.25,75.40669624,229.92,261.54,7.504137525392147,86.1,117.3225889,0.831394,67738231.0
KHM,2017,2.719,5632.03125629342,69.842,25.4,91.0569453886245,1.38176596089867,16073372.0,,77.02,22.98,17.8681771583586,110.25,75.40669624,229.92,261.54,7.504137525392147,86.1,117.3225889,0.831394,75.40669624
KHM,2018,2.724,6050.59088262205,69.993,24.4,92.1964763199638,1.24368277407927,16274522.0,,76.612,23.388,16.4979479082228,113.63,90104550.0,230.99,257.05,5.445813070607434,75.0,121.1658947,1.02123,90104550.0
KHM,2018,2.724,6050.59088262205,69.993,24.4,92.1964763199638,1.24368277407927,16274522.0,,76.612,23.388,16.4979479082228,113.63,90104550.0,230.99,257.05,5.445813070607434,75.0,121.1658947,1.02123,90.51705906
KHM,2018,2.724,6050.59088262205,69.993,24.4,92.1964763199638,1.24368277407927,16274522.0,,76.612,23.388,16.4979479082228,113.63,90.51705906,230.99,257.05,5.445813070607434,75.0,121.1658947,1.02123,90104550.0
KHM,2018,2.724,6050.59088262205,69.993,24.4,92.1964763199638,1.24368277407927,16274522.0,,76.612,23.388,16.4979479082228,113.63,90.51705906,230.99,257.05,5.445813070607434,75.0,121.1658947,1.02123,90.51705906
KHM,2019,2.725,6448.88455952805,70.127,23.5,93.3679129843644,1.26258301009769,16481304.0,,76.195,23.805,15.4385065177157,112.94,144476129.0,237.96,265.83,4.478213929682101,80.0,132.1508925,1.11872,144476129.0
KHM,2019,2.725,6448.88455952805,70.127,23.5,93.3679129843644,1.26258301009769,16481304.0,,76.195,23.805,15.4385065177157,112.94,144476129.0,237.96,265.83,4.478213929682101,80.0,132.1508925,1.11872,131.3251638
KHM,2019,2.725,6448.88455952805,70.127,23.5,93.3679129843644,1.26258301009769,16481304.0,,76.195,23.805,15.4385065177157,112.94,131.3251638,237.96,265.83,4.478213929682101,80.0,132.1508925,1.11872,144476129.0
KHM,2019,2.725,6448.88455952805,70.127,23.5,93.3679129843644,1.26258301009769,16481304.0,,76.195,23.805,15.4385065177157,112.94,131.3251638,237.96,265.83,4.478213929682101,80.0,132.1508925,1.11872,131.3251638
KHM,2020,2.699,6128.78243783335,70.059,22.6,94.7511556764106,1.47062988552696,16725474.0,,75.768,24.232,17.0396522911435,116.1,174506277.0,247.66,265.5,8.412004517354866,82.9,128.6026166,1.3977,174506277.0
KHM,2020,2.699,6128.78243783335,70.059,22.6,94.7511556764106,1.47062988552696,16725474.0,,75.768,24.232,17.0396522911435,116.1,174506277.0,247.66,265.5,8.412004517354866,82.9,128.6026166,1.3977,164.7968534
KHM,2020,2.699,6128.78243783335,70.059,22.6,94.7511556764106,1.47062988552696,16725474.0,,75.768,24.232,17.0396522911435,116.1,164.7968534,247.66,265.5,8.412004517354866,82.9,128.6026166,1.3977,174506277.0
KHM,2020,2.699,6128.78243783335,70.059,22.6,94.7511556764106,1.47062988552696,16725474.0,,75.768,24.232,17.0396522911435,116.1,164.7968534,247.66,265.5,8.412004517354866,82.9,128.6026166,1.3977,164.7968534
KHM,2021,2.664,6225.53265474741,69.301,21.9,96.160803308407,1.47677836241244,16974305.0,,75.332,24.668,16.9044143710096,131.19,196234240.0,252.44,250.93,10.00206378703908,77.1,119.9575768,1.98089,196234240.0
KHM,2021,2.664,6225.53265474741,69.301,21.9,96.160803308407,1.47677836241244,16974305.0,,75.332,24.668,16.9044143710096,131.19,196234240.0,252.44,250.93,10.00206378703908,77.1,119.9575768,1.98089,177.5780404
KHM,2021,2.664,6225.53265474741,69.301,21.9,96.160803308407,1.47677836241244,16974305.0,,75.332,24.668,16.9044143710096,131.19,177.5780404,252.44,250.93,10.00206378703908,77.1,119.9575768,1.98089,196234240.0
KHM,2021,2.664,6225.53265474741,69.301,21.9,96.160803308407,1.47677836241244,16974305.0,,75.332,24.668,16.9044143710096,131.19,177.5780404,252.44,250.93,10.00206378703908,77.1,119.9575768,1.98089,177.5780404
KHM,2022,2.616,6456.7382143272,70.528,21.1,97.4491502379334,1.33088813106016,17201724.0,,74.886,25.114,16.5440859884848,130.37,257161168.0,250.25,247.03,9.073800196169095,88.0,116.3256071,2.96383,257161168.0
KHM,2022,2.616,6456.7382143272,70.528,21.1,97.4491502379334,1.33088813106016,17201724.0,,74.886,25.114,16.5440859884848,130.37,257161168.0,250.25,247.03,9.073800196169095,88.0,116.3256071,2.96383,212.4773386
KHM,2022,2.616,6456.7382143272,70.528,21.1,97.4491502379334,1.33088813106016,17201724.0,,74.886,25.114,16.5440859884848,130.37,212.4773386,250.25,247.03,9.073800196169095,88.0,116.3256071,2.96383,257161168.0
KHM,2022,2.616,6456.7382143272,70.528,21.1,97.4491502379334,1.33088813106016,17201724.0,,74.886,25.114,16.5440859884848,130.37,212.4773386,250.25,247.03,9.073800196169095,88.0,116.3256071,2.96383,212.4773386
KHM,2023,2.579,6690.58942585792,70.668,20.3,,1.28320677599476,17423880.0,,74.43,25.57,17.0784472455351,,303366557.5,,,,93.4,,,303366557.5
KHM,2023,2.579,6690.58942585792,70.668,20.3,,1.28320677599476,17423880.0,,74.43,25.57,17.0784472455351,,303366557.5,,,,93.4,,,232.2747335
KHM,2023,2.579,6690.58942585792,70.668,20.3,,1.28320677599476,17423880.0,,74.43,25.57,17.0784472455351,,232.2747335,,,,93.4,,,303366557.5
KHM,2023,2.579,6690.58942585792,70.668,20.3,,1.28320677599476,17423880.0,,74.43,25.57,17.0784472455351,,232.2747335,,,,93.4,,,232.2747335
KHM,2024,,,,,,,,,,,,,,,,,,,,
LAO,2011,3.049,5266.87866924206,64.505,56.1,27.8448440207972,1.44814949802327,6426590.0,,69.34,30.66,20.7912551864005,64.61,,283.44,149.92,48.6472951971638,57.8,85.42039479,0.101858,
LAO,2012,2.953,5608.96956337059,65.126,53.7,28.2451386481802,1.42735442034268,6518978.0,,68.736,31.264,18.5484865737637,69.68,,278.7,173.26,48.503049904103904,66.8,66.06436451,0.116245,
LAO,2013,2.872,5974.47368943414,65.723,51.4,28.6455155979203,1.40755477426746,6611385.0,,68.128,31.872,17.9304984280697,74.44,,279.71,188.32,38.39382411273968,70.6,69.88020438,0.136507,
LAO,2014,2.802,6341.2122967032,66.35,49.2,29.0432062391681,1.37876842701215,6703172.0,,67.513,32.487,17.8487917824206,90.44,,281.31,141.97,1.8279305238408567,75.0,69.02215871,0.240468,
LAO,2015,2.796,6703.74124348885,66.688,47.1,29.4698656845754,1.45836474920589,6801645.0,,66.892,33.108,17.5877596970627,103.79,,269.51,165.43,5.352992620954142,85.7,54.91280264,0.213919,
LAO,2016,2.744,7063.25545347926,67.014,45.2,29.934150779896,1.56317561333482,6908802.0,,66.264,33.736,17.2301765948066,105.77,,270.97,170.29,5.4005370103342285,84.1,57.44162039,0.353549,
LAO,2016,2.744,7063.25545347926,67.014,45.2,29.934150779896,1.56317561333482,6908802.0,,66.264,33.736,17.2301765948066,105.77,,270.97,170.29,5.4005370103342285,84.1,57.44162039,0.353549,
LAO,2016,2.744,7063.25545347926,67.014,45.2,29.934150779896,1.56317561333482,6908802.0,,66.264,33.736,17.2301765948066,105.77,,270.97,170.29,5.4005370103342285,84.1,57.44162039,0.353549,
LAO,2016,2.744,7063.25545347926,67.014,45.2,29.934150779896,1.56317561333482,6908802.0,,66.264,33.736,17.2301765948066,105.77,,270.97,170.29,5.4005370103342285,84.1,57.44162039,0.353549,
LAO,2017,2.691,7432.4596330485,67.345,43.5,30.4079159445407,1.57029722559747,7018147.0,,65.632,34.368,16.1997598561979,97.29,,268.99,162.2,5.925227421794894,90.5,53.04168369,0.387809,
LAO,2017,2.691,7432.4596330485,67.345,43.5,30.4079159445407,1.57029722559747,7018147.0,,65.632,34.368,16.1997598561979,97.29,,268.99,162.2,5.925227421794894,90.5,53.04168369,0.387809,
LAO,2017,2.691,7432.4596330485,67.345,43.5,30.4079159445407,1.57029722559747,7018147.0,,65.632,34.368,16.1997598561979,97.29,,268.99,162.2,5.925227421794894,90.5,53.04168369,0.387809,
LAO,2017,2.691,7432.4596330485,67.345,43.5,30.4079159445407,1.57029722559747,7018147.0,,65.632,34.368,16.1997598561979,97.29,,268.99,162.2,5.925227421794894,90.5,53.04168369,0.387809,
LAO,2018,2.633,7775.08574451883,67.594,41.9,30.8840771230503,1.55377801997365,7128045.0,18.3,64.996,35.004,15.7091868201084,99.09,,265.22,181.64,6.036671268173443,89.3,51.54585373,0.636626,
LAO,2018,2.633,7775.08574451883,67.594,41.9,30.8840771230503,1.55377801997365,7128045.0,18.3,64.996,35.004,15.7091868201084,99.09,,265.22,181.64,6.036671268173443,89.3,51.54585373,0.636626,
LAO,2018,2.633,7775.08574451883,67.594,41.9,30.8840771230503,1.55377801997365,7128045.0,18.3,64.996,35.004,15.7091868201084,99.09,,265.22,181.64,6.036671268173443,89.3,51.54585373,0.636626,
LAO,2018,2.633,7775.08574451883,67.594,41.9,30.8840771230503,1.55377801997365,7128045.0,18.3,64.996,35.004,15.7091868201084,99.09,,265.22,181.64,6.036671268173443,89.3,51.54585373,0.636626,
LAO,2019,2.589,8075.27502377003,67.911,40.4,31.3589081455806,1.52576304616693,7237636.0,,64.355,35.645,16.0503390570341,98.73,,261.1,193.83,3.996081830992922,97.6,64.29411986,1.05394,
LAO,2019,2.589,8075.27502377003,67.911,40.4,31.3589081455806,1.52576304616693,7237636.0,,64.355,35.645,16.0503390570341,98.73,,261.1,193.83,3.996081830992922,97.6,64.29411986,1.05394,
LAO,2019,2.589,8075.27502377003,67.911,40.4,31.3589081455806,1.52576304616693,7237636.0,,64.355,35.645,16.0503390570341,98.73,,261.1,193.83,3.996081830992922,97.6,64.29411986,1.05394,
LAO,2019,2.589,8075.27502377003,67.911,40.4,31.3589081455806,1.52576304616693,7237636.0,,64.355,35.645,16.0503390570341,98.73,,261.1,193.83,3.996081830992922,97.6,64.29411986,1.05394,
LAO,2020,2.535,7995.59502527818,68.339,39.0,31.8307322357019,1.49338675171473,7346533.0,,63.71,36.29,16.3377623592616,102.2,,245.85,208.73,10.005180158297676,99.0,63.34796067,1.67211,
LAO,2020,2.535,7995.59502527818,68.339,39.0,31.8307322357019,1.49338675171473,7346533.0,,63.71,36.29,16.3377623592616,102.2,,245.85,208.73,10.005180158297676,99.0,63.34796067,1.67211,
LAO,2020,2.535,7995.59502527818,68.339,39.0,31.8307322357019,1.49338675171473,7346533.0,,63.71,36.29,16.3377623592616,102.2,,245.85,208.73,10.005180158297676,99.0,63.34796067,1.67211,
LAO,2020,2.535,7995.59502527818,68.339,39.0,31.8307322357019,1.49338675171473,7346533.0,,63.71,36.29,16.3377623592616,102.2,,245.85,208.73,10.005180158297676,99.0,63.34796067,1.67211,
LAO,2021,2.494,8080.43553249923,67.807,37.7,32.2928682842288,1.44141640887407,7453194.0,,63.061,36.939,16.0676970155249,104.6,,252.83,173.68,9.403269112388244,100.0,64.95535792,2.02269,
LAO,2021,2.494,8080.43553249923,67.807,37.7,32.2928682842288,1.44141640887407,7453194.0,,63.061,36.939,16.0676970155249,104.6,,252.83,173.68,9.403269112388244,100.0,64.95535792,2.02269,
LAO,2021,2.494,8080.43553249923,67.807,37.7,32.2928682842288,1.44141640887407,7453194.0,,63.061,36.939,16.0676970155249,104.6,,252.83,173.68,9.403269112388244,100.0,64.95535792,2.02269,
LAO,2021,2.494,8080.43553249923,67.807,37.7,32.2928682842288,1.44141640887407,7453194.0,,63.061,36.939,16.0676970155249,104.6,,252.83,173.68,9.403269112388244,100.0,64.95535792,2.02269,
LAO,2022,2.455,8183.03286472653,68.715,36.4,32.7513301559792,1.40971670105791,7559007.0,,62.408,37.592,14.8688822282276,113.65,,254.25,176.07,7.533919962409744,100.0,,2.4274,
LAO,2022,2.455,8183.03286472653,68.715,36.4,32.7513301559792,1.40971670105791,7559007.0,,62.408,37.592,14.8688822282276,113.65,,254.25,176.07,7.533919962409744,100.0,,2.4274,
LAO,2022,2.455,8183.03286472653,68.715,36.4,32.7513301559792,1.40971670105791,7559007.0,,62.408,37.592,14.8688822282276,113.65,,254.25,176.07,7.533919962409744,100.0,,2.4274,
LAO,2022,2.455,8183.03286472653,68.715,36.4,32.7513301559792,1.40971670105791,7559007.0,,62.408,37.592,14.8688822282276,113.65,,254.25,176.07,7.533919962409744,100.0,,2.4274,
LAO,2023,2.421,8372.15591874407,68.964,35.2,,1.39237667233214,7664993.0,,61.753,38.247,16.1390568351887,,,,,,95.2,,,
LAO,2023,2.421,8372.15591874407,68.964,35.2,,1.39237667233214,7664993.0,,61.753,38.247,16.1390568351887,,,,,,95.2,,,
LAO,2023,2.421,8372.15591874407,68.964,35.2,,1.39237667233214,7664993.0,,61.753,38.247,16.1390568351887,,,,,,95.2,,,
LAO,2023,2.421,8372.15591874407,68.964,35.2,,1.39237667233214,7664993.0,,61.753,38.247,16.1390568351887,,,,,,95.2,,,
LAO,2024,,,,,,,,,,,,,,,,,,,,
LKA,2011,2.144,10618.4925999943,74.74,8.9,335.019103811194,0.620507027958285,21009048.0,,81.789,18.211,9.53315934995748,96.64,,224.33,18.85,25.20136861362909,85.7,87.82201679,1.70879,
LKA,2012,2.173,11447.6937741445,75.187,8.5,337.577069047999,0.760628047767682,21169458.0,22.5,81.804,18.196,7.91028886801456,98.01,,225.49,18.9,24.831496531623177,84.7,91.9860531,1.67222,
LKA,2013,2.178,12249.7223350448,75.546,8.1,328.257056290863,-2.79968273298027,20585000.0,,81.802,18.198,7.9246041166418,103.56,,233.27,19.64,20.25303236555005,88.5,96.13564533,1.9868,
LKA,2014,2.134,12909.9663066055,75.757,7.7,331.334715356403,0.933207942647201,20778000.0,,81.782,18.218,8.08070792347262,97.76,,236.52,18.86,5.591043730827206,91.3,104.1599133,2.63419,
LKA,2015,2.09,13329.7793437945,75.99,7.4,338.810527846445,0.91981102654886,20970000.0,,81.744,18.256,8.21693887941169,104.53,,240.49,21.03,6.988032627286496,93.2,112.0119107,2.88043,
LKA,2016,2.062,13845.6146784784,76.136,7.0,342.672030762768,1.13327749793807,21209000.0,16.0,81.689,18.311,7.26171847777838,97.71,,245.36,21.05,7.511619665559393,97.2,120.4042203,4.0719,
LKA,2017,2.044,14578.6018622132,76.239,6.7,346.46890601522,1.1019266072082,21444000.0,,81.616,18.384,7.4306787796126,86.75,,255.03,20.39,8.507410299263556,96.9,131.1169828,5.52576,
LKA,2018,2.033,14759.8248943303,76.485,6.5,350.284495021337,1.04839295829763,21670000.0,,81.524,18.476,7.59206395095741,94.14,,249.25,20.38,7.254291833116038,99.5,140.3243174,6.93976,
LKA,2019,2.022,14637.4442911872,76.698,6.2,352.431694638296,0.611875945764341,21803000.0,14.3,81.415,18.585,7.25624669982984,95.85,,251.67,20.14,5.638572514388061,99.7,130.9608639,7.43541,
LKA,2020,2.007,13886.6513728651,76.928,6.0,354.332363401229,0.530626559530355,21919000.0,,81.287,18.713,8.25132314823574,107.34,,250.73,18.84,3.531376502160516,100.0,136.9116134,7.89622,
LKA,2021,1.995,14316.1352225683,76.278,5.8,358.163595215002,1.07544995696428,22156000.0,,81.14,18.86,8.78994016463402,117.02,,246.96,22.25,2.990688883854568,100.0,141.2920218,10.5401,
LKA,2022,1.984,13249.4085187153,77.3,5.5,358.567733591982,0.112772639779474,22181000.0,,80.974,19.026,8.49709598933623,95.73,,247.86,18.77,1.950212808903688,100.0,143.0794174,9.6361,
LKA,2023,1.974,13029.523937847,77.483,5.3,,-0.651320770103285,22037000.0,,80.789,19.211,8.28102514095053,,,,,,100.0,,8.76545,
LKA,2024,,,,,,,,,,,,,,,,,,,,
MMR,2011,2.306,4078.61220919938,63.859,52.1,75.6475990754489,0.803379211413432,49419820.0,,70.925,29.075,32.4961825024034,103.88,,212.76,24.27,25.80378421859919,40.2,2.497501633,0.0443102,
MMR,2012,2.276,4340.99945069145,64.251,50.0,76.3032167189773,0.841507088171189,49837446.0,,70.734,29.266,30.5901997024538,100.25,,213.92,21.26,25.82003718045397,41.4,7.426825561,,
MMR,2013,2.264,4666.9537614136,64.617,48.1,76.9624823911313,0.849578652965248,50262658.0,,70.543,29.457,29.5337253604993,103.46,,213.11,19.93,19.747933309590184,42.7,13.48984154,,
MMR,2014,2.252,5006.50667149837,64.994,46.3,77.6040209468978,0.830118073348831,50681634.0,,70.35,29.65,27.8298025759579,99.86,,214.34,18.95,2.192639961329313,37.9,56.83954844,,
MMR,2015,2.266,5313.88615901501,65.288,44.6,78.2278679487965,0.800670952631538,51089056.0,32.1,70.142,29.858,26.7717786456091,100.9,,214.13,18.98,0.6824734427203347,47.6,79.62426697,0.0644385,
MMR,2016,2.27,5580.98977273194,65.64,43.1,78.8867551089188,0.792792538685626,51495696.0,,69.918,30.082,25.6286228737595,99.24,1536799.0,215.17,18.89,0.7433236172881524,39.8,97.48338233,0.174162,1536799.0
MMR,2016,2.27,5580.98977273194,65.64,43.1,78.8867551089188,0.792792538685626,51495696.0,,69.918,30.082,25.6286228737595,99.24,1536799.0,215.17,18.89,0.7433236172881524,39.8,97.48338233,0.174162,1.858281211
MMR,2016,2.27,5580.98977273194,65.64,43.1,78.8867551089188,0.792792538685626,51495696.0,,69.918,30.082,25.6286228737595,99.24,1.858281211,215.17,18.89,0.7433236172881524,39.8,97.48338233,0.174162,1536799.0
MMR,2016,2.27,5580.98977273194,65.64,43.1,78.8867551089188,0.792792538685626,51495696.0,,69.918,30.082,25.6286228737595,99.24,1.858281211,215.17,18.89,0.7433236172881524,39.8,97.48338233,0.174162,1.858281211
MMR,2017,2.252,5877.87465558136,65.909,41.6,79.5020114898506,0.772302033467657,51894938.0,24.8,69.678,30.322,23.4041280962744,97.07,2079070.414,219.38,17.95,2.435288483941457,59.9,91.69666523,0.214986,2079070.414
MMR,2017,2.252,5877.87465558136,65.909,41.6,79.5020114898506,0.772302033467657,51894938.0,24.8,69.678,30.322,23.4041280962744,97.07,2079070.414,219.38,17.95,2.435288483941457,59.9,91.69666523,0.214986,2.240644279
MMR,2017,2.252,5877.87465558136,65.909,41.6,79.5020114898506,0.772302033467657,51894938.0,24.8,69.678,30.322,23.4041280962744,97.07,2.240644279,219.38,17.95,2.435288483941457,59.9,91.69666523,0.214986,2079070.414
MMR,2017,2.252,5877.87465558136,65.909,41.6,79.5020114898506,0.772302033467657,51894938.0,24.8,69.678,30.322,23.4041280962744,97.07,2.240644279,219.38,17.95,2.435288483941457,59.9,91.69666523,0.214986,2.240644279
MMR,2018,2.228,6201.26341429761,66.232,40.2,80.0861758847863,0.72443284342539,52272247.0,,69.421,30.579,22.0756064041111,100.45,618959.0,216.66,16.81,2.16684794113883,54.6,116.0975729,0.246881,618959.0
MMR,2018,2.228,6201.26341429761,66.232,40.2,80.0861758847863,0.72443284342539,52272247.0,,69.421,30.579,22.0756064041111,100.45,618959.0,216.66,16.81,2.16684794113883,54.6,116.0975729,0.246881,0.588037066
MMR,2018,2.228,6201.26341429761,66.232,40.2,80.0861758847863,0.72443284342539,52272247.0,,69.421,30.579,22.0756064041111,100.45,0.588037066,216.66,16.81,2.16684794113883,54.6,116.0975729,0.246881,618959.0
MMR,2018,2.228,6201.26341429761,66.232,40.2,80.0861758847863,0.72443284342539,52272247.0,,69.421,30.579,22.0756064041111,100.45,0.588037066,216.66,16.81,2.16684794113883,54.6,116.0975729,0.246881,0.588037066
MMR,2019,2.206,6562.98898478581,66.457,38.9,80.6507017006282,0.702425162747352,52640713.0,,69.148,30.852,20.8421577754282,98.16,3760753.939,211.12,20.07,3.0558910320915977,57.5,154.4969145,0.922961,3760753.939
MMR,2019,2.206,6562.98898478581,66.457,38.9,80.6507017006282,0.702425162747352,52640713.0,,69.148,30.852,20.8421577754282,98.16,3760753.939,211.12,20.07,3.0558910320915977,57.5,154.4969145,0.922961,3.225940947
MMR,2019,2.206,6562.98898478581,66.457,38.9,80.6507017006282,0.702425162747352,52640713.0,,69.148,30.852,20.8421577754282,98.16,3.225940947,211.12,20.07,3.0558910320915977,57.5,154.4969145,0.922961,3760753.939
MMR,2019,2.206,6562.98898478581,66.457,38.9,80.6507017006282,0.702425162747352,52640713.0,,69.148,30.852,20.8421577754282,98.16,3.225940947,211.12,20.07,3.0558910320915977,57.5,154.4969145,0.922961,3.225940947
MMR,2020,2.179,5926.83450206641,66.612,37.6,81.2302112859485,0.711376906349628,53016522.0,,68.859,31.141,22.4186525400503,96.55,,280.15,16.64,29.02944935750611,60.1,147.0303762,1.29925,
MMR,2020,2.179,5926.83450206641,66.612,37.6,81.2302112859485,0.711376906349628,53016522.0,,68.859,31.141,22.4186525400503,96.55,,280.15,16.64,29.02944935750611,60.1,147.0303762,1.29925,
MMR,2020,2.179,5926.83450206641,66.612,37.6,81.2302112859485,0.711376906349628,53016522.0,,68.859,31.141,22.4186525400503,96.55,,280.15,16.64,29.02944935750611,60.1,147.0303762,1.29925,
MMR,2020,2.179,5926.83450206641,66.612,37.6,81.2302112859485,0.711376906349628,53016522.0,,68.859,31.141,22.4186525400503,96.55,,280.15,16.64,29.02944935750611,60.1,147.0303762,1.29925,
MMR,2021,2.158,5178.44718217164,65.553,36.4,81.7980020531049,0.696558038955431,53387102.0,,68.552,31.448,22.7852901568211,98.9,,284.37,14.12,36.5972311794213,62.8,126.2686102,1.67276,
MMR,2021,2.158,5178.44718217164,65.553,36.4,81.7980020531049,0.696558038955431,53387102.0,,68.552,31.448,22.7852901568211,98.9,,284.37,14.12,36.5972311794213,62.8,126.2686102,1.67276,
MMR,2021,2.158,5178.44718217164,65.553,36.4,81.7980020531049,0.696558038955431,53387102.0,,68.552,31.448,22.7852901568211,98.9,,284.37,14.12,36.5972311794213,62.8,126.2686102,1.67276,
MMR,2021,2.158,5178.44718217164,65.553,36.4,81.7980020531049,0.696558038955431,53387102.0,,68.552,31.448,22.7852901568211,98.9,,284.37,14.12,36.5972311794213,62.8,126.2686102,1.67276,
MMR,2022,2.131,5350.4766689956,66.506,35.2,82.3644215300228,0.690074759264932,53756787.0,,68.229,31.771,22.3343500768495,94.24,,290.38,12.77,39.14868235330534,62.8,106.6964737,2.09695,
MMR,2022,2.131,5350.4766689956,66.506,35.2,82.3644215300228,0.690074759264932,53756787.0,,68.229,31.771,22.3343500768495,94.24,,290.38,12.77,39.14868235330534,62.8,106.6964737,2.09695,
MMR,2022,2.131,5350.4766689956,66.506,35.2,82.3644215300228,0.690074759264932,53756787.0,,68.229,31.771,22.3343500768495,94.24,,290.38,12.77,39.14868235330534,62.8,106.6964737,2.09695,
MMR,2022,2.131,5350.4766689956,66.506,35.2,82.3644215300228,0.690074759264932,53756787.0,,68.229,31.771,22.3343500768495,94.24,,290.38,12.77,39.14868235330534,62.8,106.6964737,2.09695,
MMR,2023,2.115,5364.13797034407,66.889,34.1,,0.698879396261223,54133798.0,,67.888,32.112,22.7222309725462,,,,,,68.8,,2.7983,
MMR,2023,2.115,5364.13797034407,66.889,34.1,,0.698879396261223,54133798.0,,67.888,32.112,22.7222309725462,,,,,,68.8,,2.7983,
MMR,2023,2.115,5364.13797034407,66.889,34.1,,0.698879396261223,54133798.0,,67.888,32.112,22.7222309725462,,,,,,68.8,,2.7983,
MMR,2023,2.115,5364.13797034407,66.889,34.1,,0.698879396261223,54133798.0,,67.888,32.112,22.7222309725462,,,,,,68.8,,2.7983,
MMR,2024,,,,,,,,,,,,,,,,,,,,
MYS,2011,2.153,24115.8181203958,75.488,6.5,88.7598204230711,1.75128008243176,29162039.0,,28.391,71.609,11.4533531198278,99.75,,194.45,14.07,32.37454061450152,98.8,125.6206583,8.59576,
