indicator,country,countryiso3code,date,value,unit,obs_status,decimal
Population density (people per sq. km of land area),Pakistan,PAK,1969,75.8366269717725,,,0
Population density (people per sq. km of land area),Pakistan,PAK,1968,73.6956556143628,,,0
Population density (people per sq. km of land area),Pakistan,PAK,1967,71.6256330427563,,,0
Population density (people per sq. km of land area),Pakistan,PAK,1966,69.632974003736,,,0
Population density (people per sq. km of land area),Pakistan,PAK,1965,67.7265073682026,,,0
Population density (people per sq. km of land area),Pakistan,PAK,1964,65.8987118617684,,,0
Population density (people per sq. km of land area),Pakistan,PAK,1963,64.1445828144458,,,0
Population density (people per sq. km of land area),Pakistan,PAK,1962,62.4690327936903,,,0
Population density (people per sq. km of land area),Pakistan,PAK,1961,60.8671609070154,,,0
Population density (people per sq. km of land area),Pakistan,PAK,1960,,,,0
