indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1998,5897.68530859207,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1997,6897.00236563331,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1996,6695.40975787395,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1995,6312.93453561158,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1994,5931.23473426762,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1993,5609.15178814269,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1992,5357.3758979759,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1991,5118.46789591815,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1990,4873.05380133263,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1989,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1988,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1987,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1986,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1985,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1984,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1983,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1982,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1981,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1980,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1979,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1978,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1977,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1976,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1975,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1974,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1973,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1972,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1971,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1970,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1969,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1968,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1967,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1966,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1965,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1964,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1963,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1962,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1961,,,,0
"GDP per capita, PPP (constant 2021 international $)",Indonesia,IDN,1960,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2024,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2023,6690.58942585792,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2022,6456.7382143272,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2021,6225.53265474741,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2020,6128.78243783335,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2019,6448.88455952805,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2018,6050.59088262205,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2017,5632.03125629342,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2016,5283.72964943779,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2015,4968.57276699143,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2014,4702.73061823207,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2013,4419.3988680186,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2012,4159.16354123446,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2011,3921.97911563308,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2010,3711.53750580157,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2009,3587.60889588362,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2008,3501.9257021932,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2007,3308.15747246544,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2006,3041.10471220153,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2005,2781.89028895255,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2004,2491.30930003838,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2003,2309.83931482788,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2002,2126.34150468987,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2001,2032.08092022373,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,2000,1922.03179092592,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1999,1775.41239802002,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1998,1602.38371208983,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1997,1595.1713065702,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1996,1643.01579058016,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1995,1672.73928514173,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1994,1650.39100001969,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1993,2714.59150060042,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1992,2769.4882552689,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1991,2731.37973720265,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1990,2646.09798836687,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1989,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1988,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1987,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1986,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1985,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1984,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1983,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1982,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1981,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1980,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1979,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1978,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1977,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1976,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1975,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1974,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1973,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1972,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1971,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1970,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1969,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1968,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1967,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1966,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1965,,,,0
"GDP per capita, PPP (constant 2021 international $)",Cambodia,KHM,1964,,,,0
