indicator,country,countryiso3code,date,value,unit,obs_status,decimal
Population density (people per sq. km of land area),Malaysia,MYS,1969,30.2772698219449,,,0
Population density (people per sq. km of land area),Malaysia,MYS,1968,29.6006117790291,,,0
Population density (people per sq. km of land area),Malaysia,MYS,1967,28.9365362958454,,,0
Population density (people per sq. km of land area),Malaysia,MYS,1966,28.2595891036372,,,0
Population density (people per sq. km of land area),Malaysia,MYS,1965,27.5647785725156,,,0
Population density (people per sq. km of land area),Malaysia,MYS,1964,26.8708141835337,,,0
Population density (people per sq. km of land area),Malaysia,MYS,1963,26.1821944909451,,,0
Population density (people per sq. km of land area),Malaysia,MYS,1962,25.506534774007,,,0
Population density (people per sq. km of land area),Malaysia,MYS,1961,24.8499254299193,,,0
Population density (people per sq. km of land area),Malaysia,MYS,1960,,,,0
Population density (people per sq. km of land area),Philippines,PHL,2024,,,,0
Population density (people per sq. km of land area),Philippines,PHL,2023,,,,0
Population density (people per sq. km of land area),Philippines,PHL,2022,382.21262367106,,,0
Population density (people per sq. km of land area),Philippines,PHL,2021,379.317000368917,,,0
Population density (people per sq. km of land area),Philippines,PHL,2020,375.897186168964,,,0
Population density (people per sq. km of land area),Philippines,PHL,2019,371.615799711574,,,0
Population density (people per sq. km of land area),Philippines,PHL,2018,367.123744843546,,,0
Population density (people per sq. km of land area),Philippines,PHL,2017,362.61090317604,,,0
Population density (people per sq. km of land area),Philippines,PHL,2016,357.969342992253,,,0
Population density (people per sq. km of land area),Philippines,PHL,2015,353.197813327967,,,0
Population density (people per sq. km of land area),Philippines,PHL,2014,348.013314552101,,,0
Population density (people per sq. km of land area),Philippines,PHL,2013,342.342744072174,,,0
Population density (people per sq. km of land area),Philippines,PHL,2012,335.96777677164,,,0
Population density (people per sq. km of land area),Philippines,PHL,2011,329.505362712547,,,0
Population density (people per sq. km of land area),Philippines,PHL,2010,323.094627226079,,,0
Population density (people per sq. km of land area),Philippines,PHL,2009,316.545091726196,,,0
Population density (people per sq. km of land area),Philippines,PHL,2008,310.893433276319,,,0
Population density (people per sq. km of land area),Philippines,PHL,2007,305.447174430694,,,0
Population density (people per sq. km of land area),Philippines,PHL,2006,300.194472951672,,,0
Population density (people per sq. km of land area),Philippines,PHL,2005,295.187181809035,,,0
Population density (people per sq. km of land area),Philippines,PHL,2004,289.749149813865,,,0
Population density (people per sq. km of land area),Philippines,PHL,2003,284.172904718785,,,0
Population density (people per sq. km of land area),Philippines,PHL,2002,278.59573062347,,,0
Population density (people per sq. km of land area),Philippines,PHL,2001,273.003615387195,,,0
Population density (people per sq. km of land area),Philippines,PHL,2000,267.046976556998,,,0
Population density (people per sq. km of land area),Philippines,PHL,1999,260.768209410739,,,0
Population density (people per sq. km of land area),Philippines,PHL,1998,254.187289130362,,,0
Population density (people per sq. km of land area),Philippines,PHL,1997,247.874735888922,,,0
Population density (people per sq. km of land area),Philippines,PHL,1996,242.11101720495,,,0
Population density (people per sq. km of land area),Philippines,PHL,1995,236.597397457826,,,0
Population density (people per sq. km of land area),Philippines,PHL,1994,231.476308817118,,,0
Population density (people per sq. km of land area),Philippines,PHL,1993,226.483620082503,,,0
Population density (people per sq. km of land area),Philippines,PHL,1992,221.102475098098,,,0
Population density (people per sq. km of land area),Philippines,PHL,1991,215.924636952074,,,0
Population density (people per sq. km of land area),Philippines,PHL,1990,210.801442130328,,,0
Population density (people per sq. km of land area),Philippines,PHL,1989,205.470905859074,,,0
Population density (people per sq. km of land area),Philippines,PHL,1988,200.352322500587,,,0
Population density (people per sq. km of land area),Philippines,PHL,1987,195.048113492303,,,0
Population density (people per sq. km of land area),Philippines,PHL,1986,189.975775564275,,,0
Population density (people per sq. km of land area),Philippines,PHL,1985,185.172908072576,,,0
Population density (people per sq. km of land area),Philippines,PHL,1984,180.186407083208,,,0
Population density (people per sq. km of land area),Philippines,PHL,1983,175.049870879029,,,0
Population density (people per sq. km of land area),Philippines,PHL,1982,170.022829258477,,,0
Population density (people per sq. km of land area),Philippines,PHL,1981,165.38124895194,,,0
Population density (people per sq. km of land area),Philippines,PHL,1980,161.128684978368,,,0
Population density (people per sq. km of land area),Philippines,PHL,1979,156.981262367106,,,0
Population density (people per sq. km of land area),Philippines,PHL,1978,152.84998826173,,,0
Population density (people per sq. km of land area),Philippines,PHL,1977,148.800892108529,,,0
Population density (people per sq. km of land area),Philippines,PHL,1976,144.888781567562,,,0
Population density (people per sq. km of land area),Philippines,PHL,1975,141.264466579468,,,0
Population density (people per sq. km of land area),Philippines,PHL,1974,138.08089137798,,,0
Population density (people per sq. km of land area),Philippines,PHL,1973,135.110921101164,,,0
Population density (people per sq. km of land area),Philippines,PHL,1972,132.128210286327,,,0
Population density (people per sq. km of land area),Philippines,PHL,1971,129.144568497284,,,0
Population density (people per sq. km of land area),Philippines,PHL,1970,126.138952591699,,,0
Population density (people per sq. km of land area),Philippines,PHL,1969,122.915573660565,,,0
Population density (people per sq. km of land area),Philippines,PHL,1968,119.487500838195,,,0
Population density (people per sq. km of land area),Philippines,PHL,1967,116.077650372159,,,0
Population density (people per sq. km of land area),Philippines,PHL,1966,112.710956883256,,,0
Population density (people per sq. km of land area),Philippines,PHL,1965,109.385489170522,,,0
Population density (people per sq. km of land area),Philippines,PHL,1964,106.092107557165,,,0
Population density (people per sq. km of land area),Philippines,PHL,1963,102.845607858915,,,0
Population density (people per sq. km of land area),Philippines,PHL,1962,99.6564608060082,,,0
Population density (people per sq. km of land area),Philippines,PHL,1961,96.5353081204318,,,0
Population density (people per sq. km of land area),Philippines,PHL,1960,,,,0
Population density (people per sq. km of land area),Singapore,SGP,2024,,,,0
Population density (people per sq. km of land area),Singapore,SGP,2023,,,,0
Population density (people per sq. km of land area),Singapore,SGP,2022,7851.00557103064,,,0
Population density (people per sq. km of land area),Singapore,SGP,2021,7595.49582172702,,,0
Population density (people per sq. km of land area),Singapore,SGP,2020,7918.95125348189,,,0
Population density (people per sq. km of land area),Singapore,SGP,2019,7965.87849162011,,,0
Population density (people per sq. km of land area),Singapore,SGP,2018,7897.30532212885,,,0
Population density (people per sq. km of land area),Singapore,SGP,2017,7882.37780898876,,,0
Population density (people per sq. km of land area),Singapore,SGP,2016,7908.72073342736,,,0
Population density (people per sq. km of land area),Singapore,SGP,2015,7806.77291960508,,,0
Population density (people per sq. km of land area),Singapore,SGP,2014,7714.7023977433,,,0
Population density (people per sq. km of land area),Singapore,SGP,2013,7636.72135785007,,,0
Population density (people per sq. km of land area),Singapore,SGP,2012,7524.69830028329,,,0
Population density (people per sq. km of land area),Singapore,SGP,2011,7363.19318181818,,,0
Population density (people per sq. km of land area),Singapore,SGP,2010,7231.81196581197,,,0
Population density (people per sq. km of land area),Singapore,SGP,2009,7125.10428571429,,,0
Population density (people per sq. km of land area),Singapore,SGP,2008,6913.42285714286,,,0
Population density (people per sq. km of land area),Singapore,SGP,2007,6602.30071942446,,,0
Population density (people per sq. km of land area),Singapore,SGP,2006,6342.02449567723,,,0
Population density (people per sq. km of land area),Singapore,SGP,2005,6191.23657474601,,,0
Population density (people per sq. km of land area),Singapore,SGP,2004,6047.40783744557,,,0
Population density (people per sq. km of land area),Singapore,SGP,2003,5989.55749636099,,,0
Population density (people per sq. km of land area),Singapore,SGP,2002,6186.59259259259,,,0
Population density (people per sq. km of land area),Singapore,SGP,2001,6176.13731343284,,,0
Population density (people per sq. km of land area),Singapore,SGP,2000,6011.77164179105,,,0
Population density (people per sq. km of land area),Singapore,SGP,1999,5908.54179104478,,,0
Population density (people per sq. km of land area),Singapore,SGP,1998,5861.51194029851,,,0
Population density (people per sq. km of land area),Singapore,SGP,1997,5665.72835820895,,,0
Population density (people per sq. km of land area),Singapore,SGP,1996,5478.66268656716,,,0
Population density (people per sq. km of land area),Singapore,SGP,1995,5260.45671641791,,,0
Population density (people per sq. km of land area),Singapore,SGP,1994,5103.05671641791,,,0
Population density (people per sq. km of land area),Singapore,SGP,1993,4945.47910447761,,,0
Population density (people per sq. km of land area),Singapore,SGP,1992,4821.93731343284,,,0
Population density (people per sq. km of land area),Singapore,SGP,1991,4679.22835820895,,,0
Population density (people per sq. km of land area),Singapore,SGP,1990,4547.95820895522,,,0
Population density (people per sq. km of land area),Singapore,SGP,1989,4374.47910447761,,,0
Population density (people per sq. km of land area),Singapore,SGP,1988,4247.9223880597,,,0
Population density (people per sq. km of land area),Singapore,SGP,1987,4141.47611940299,,,0
Population density (people per sq. km of land area),Singapore,SGP,1986,4079.66119402985,,,0
Population density (people per sq. km of land area),Singapore,SGP,1985,4083.51791044776,,,0
Population density (people per sq. km of land area),Singapore,SGP,1984,4077.94179104478,,,0
Population density (people per sq. km of land area),Singapore,SGP,1983,4001.58358208955,,,0
Population density (people per sq. km of land area),Singapore,SGP,1982,3949.94925373134,,,0
Population density (people per sq. km of land area),Singapore,SGP,1981,3780.35074626866,,,0
Population density (people per sq. km of land area),Singapore,SGP,1980,3602.90298507463,,,0
Population density (people per sq. km of land area),Singapore,SGP,1979,3557.46268656716,,,0
Population density (people per sq. km of land area),Singapore,SGP,1978,3512.83582089552,,,0
Population density (people per sq. km of land area),Singapore,SGP,1977,3470.59701492537,,,0
Population density (people per sq. km of land area),Singapore,SGP,1976,3422.83582089552,,,0
Population density (people per sq. km of land area),Singapore,SGP,1975,3377.01492537313,,,0
Population density (people per sq. km of land area),Singapore,SGP,1974,3328.05970149254,,,0
Population density (people per sq. km of land area),Singapore,SGP,1973,3273.13432835821,,,0
Population density (people per sq. km of land area),Singapore,SGP,1972,3212.53731343284,,,0
Population density (people per sq. km of land area),Singapore,SGP,1971,3153.58208955224,,,0
Population density (people per sq. km of land area),Singapore,SGP,1970,3096.27910447761,,,0
Population density (people per sq. km of land area),Singapore,SGP,1969,3048.50746268657,,,0
Population density (people per sq. km of land area),Singapore,SGP,1968,3002.98507462687,,,0
Population density (people per sq. km of land area),Singapore,SGP,1967,2951.64179104478,,,0
Population density (people per sq. km of land area),Singapore,SGP,1966,2887.16417910448,,,0
Population density (people per sq. km of land area),Singapore,SGP,1965,2816.26865671642,,,0
Population density (people per sq. km of land area),Singapore,SGP,1964,2748.65671641791,,,0
Population density (people per sq. km of land area),Singapore,SGP,1963,2679.10447761194,,,0
Population density (people per sq. km of land area),Singapore,SGP,1962,2612.23880597015,,,0
Population density (people per sq. km of land area),Singapore,SGP,1961,2540.89552238806,,,0
Population density (people per sq. km of land area),Singapore,SGP,1960,,,,0
Population density (people per sq. km of land area),Thailand,THA,2024,,,,0
Population density (people per sq. km of land area),Thailand,THA,2023,,,,0
Population density (people per sq. km of land area),Thailand,THA,2022,140.412474309538,,,0
Population density (people per sq. km of land area),Thailand,THA,2021,140.396821233534,,,0
Population density (people per sq. km of land area),Thailand,THA,2020,140.228785061364,,,0
Population density (people per sq. km of land area),Thailand,THA,2019,139.995441288731,,,0
Population density (people per sq. km of land area),Thailand,THA,2018,139.709289670966,,,0
Population density (people per sq. km of land area),Thailand,THA,2017,139.286709467791,,,0
Population density (people per sq. km of land area),Thailand,THA,2016,138.698821664155,,,0
Population density (people per sq. km of land area),Thailand,THA,2015,138.07433106931,,,0
Population density (people per sq. km of land area),Thailand,THA,2014,137.439305917125,,,0
Population density (people per sq. km of land area),Thailand,THA,2013,136.712626984282,,,0
Population density (people per sq. km of land area),Thailand,THA,2012,135.912031944254,,,0
Population density (people per sq. km of land area),Thailand,THA,2011,135.072536162383,,,0
Population density (people per sq. km of land area),Thailand,THA,2010,134.235250249564,,,0
Population density (people per sq. km of land area),Thailand,THA,2009,133.338057116013,,,0
Population density (people per sq. km of land area),Thailand,THA,2008,132.356926148486,,,0
Population density (people per sq. km of land area),Thailand,THA,2007,131.344113214195,,,0
Population density (people per sq. km of land area),Thailand,THA,2006,130.297494568302,,,0
Population density (people per sq. km of land area),Thailand,THA,2005,129.220419268336,,,0
Population density (people per sq. km of land area),Thailand,THA,2004,128.1137759596,,,0
Population density (people per sq. km of land area),Thailand,THA,2003,126.970905674411,,,0
Population density (people per sq. km of land area),Thailand,THA,2002,125.793100275989,,,0
Population density (people per sq. km of land area),Thailand,THA,2001,124.58873925894,,,0
Population density (people per sq. km of land area),Thailand,THA,2000,123.329513202451,,,0
Population density (people per sq. km of land area),Thailand,THA,1999,121.942185206209,,,0
Population density (people per sq. km of land area),Thailand,THA,1998,120.422458846327,,,0
Population density (people per sq. km of land area),Thailand,THA,1997,118.860388733387,,,0
Population density (people per sq. km of land area),Thailand,THA,1996,117.285646616689,,,0
Population density (people per sq. km of land area),Thailand,THA,1995,115.67701853628,,,0
Population density (people per sq. km of land area),Thailand,THA,1994,114.037961204956,,,0
Population density (people per sq. km of land area),Thailand,THA,1993,112.368999197479,,,0
Population density (people per sq. km of land area),Thailand,THA,1992,110.647759791736,,,0
Population density (people per sq. km of land area),Thailand,THA,1991,108.902961498561,,,0
Population density (people per sq. km of land area),Thailand,THA,1990,107.143081680988,,,0
Population density (people per sq. km of land area),Thailand,THA,1989,105.402250973791,,,0
Population density (people per sq. km of land area),Thailand,THA,1988,103.681017440153,,,0
Population density (people per sq. km of land area),Thailand,THA,1987,101.928213509757,,,0
Population density (people per sq. km of land area),Thailand,THA,1986,100.173880874552,,,0
Population density (people per sq. km of land area),Thailand,THA,1985,98.3983890857132,,,0
Population density (people per sq. km of land area),Thailand,THA,1984,96.5994793399753,,,0
Population density (people per sq. km of land area),Thailand,THA,1983,94.7822603691597,,,0
Population density (people per sq. km of land area),Thailand,THA,1982,92.964389594629,,,0
Population density (people per sq. km of land area),Thailand,THA,1981,91.1661120789211,,,0
Population density (people per sq. km of land area),Thailand,THA,1980,89.3539157157118,,,0
Population density (people per sq. km of land area),Thailand,THA,1979,87.5304546967057,,,0
Population density (people per sq. km of land area),Thailand,THA,1978,85.711162872634,,,0
Population density (people per sq. km of land area),Thailand,THA,1977,83.8614457123843,,,0
Population density (people per sq. km of land area),Thailand,THA,1976,82.0068977666425,,,0
Population density (people per sq. km of land area),Thailand,THA,1975,80.13467674059,,,0
Population density (people per sq. km of land area),Thailand,THA,1974,78.2025308774883,,,0
Population density (people per sq. km of land area),Thailand,THA,1973,76.2351719548239,,,0
Population density (people per sq. km of land area),Thailand,THA,1972,74.25067822819,,,0
Population density (people per sq. km of land area),Thailand,THA,1971,72.3000782947405,,,0
Population density (people per sq. km of land area),Thailand,THA,1970,70.3760261504433,,,0
Population density (people per sq. km of land area),Thailand,THA,1969,68.456579694259,,,0
Population density (people per sq. km of land area),Thailand,THA,1968,66.5555403315782,,,0
Population density (people per sq. km of land area),Thailand,THA,1967,64.6671514416019,,,0
Population density (people per sq. km of land area),Thailand,THA,1966,62.8042651059915,,,0
Population density (people per sq. km of land area),Thailand,THA,1965,60.9707314686136,,,0
Population density (people per sq. km of land area),Thailand,THA,1964,59.1754408972577,,,0
Population density (people per sq. km of land area),Thailand,THA,1963,57.4337372037033,,,0
Population density (people per sq. km of land area),Thailand,THA,1962,55.7478909354264,,,0
Population density (people per sq. km of land area),Thailand,THA,1961,54.1218931668265,,,0
Population density (people per sq. km of land area),Thailand,THA,1960,,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2024,,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2023,,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2022,318.032648542413,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2021,315.653937574379,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2020,312.923153250018,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2019,310.034412897339,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2018,307.046632570694,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2017,303.688787280275,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2016,299.948999160782,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2015,296.1974772084,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2014,292.559228518274,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2013,289.364162813695,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2012,285.558644407367,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2011,282.390144405715,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2010,279.147229120251,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2009,276.440290060813,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2008,272.308076932914,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2007,267.577137683246,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2006,262.689291708627,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2005,259.203077001761,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2004,259.099464637017,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2003,256.599403360531,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2002,253.6539172436,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2001,250.632810440708,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,2000,248.035784093101,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1999,234.377252757381,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1998,231.342468278595,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1997,228.046603582291,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1996,224.757894251744,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1995,221.358382746014,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1994,217.685308304403,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1993,213.789621800977,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1992,209.715619527482,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1991,205.510998801806,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1990,201.249046053642,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1989,197.079320409229,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1988,193.072684260653,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1987,189.205969461427,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1986,185.403692893791,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1985,181.4514178623,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1984,177.289830716765,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1983,173.086488064149,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1982,169.010688500415,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1981,165.09920734892,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1980,161.264865280039,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1979,157.848815631817,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1978,154.381246735691,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1977,150.403613014225,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1976,146.501984699991,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1975,142.809004884943,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1974,139.523601339519,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1973,136.440016590371,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1972,133.427042305447,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1971,130.41652892562,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1970,127.423976159022,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1969,124.680008602415,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1968,122.076281913423,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1967,119.497004516268,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1966,116.82336170082,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1965,114.073108236812,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1964,111.221736458877,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1963,108.295496021383,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1962,105.34443454484,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1961,102.642351531537,,,0
Population density (people per sq. km of land area),Viet Nam,VNM,1960,,,,0
