indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,2012,4292.02110293486,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,2011,4246.06710882497,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,2010,4228.7817715945,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,2009,4270.43882264229,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,2008,4233.34830715497,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,2007,4257.92556870432,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,2006,4185.86655659206,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,2005,4042.15457513378,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,2004,3859.64601808903,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,2003,3668.77938852508,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,2002,3563.67846926558,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,2001,3559.72784658715,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,2000,3531.71291531612,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1999,3484.45678319813,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1998,3454.17665330544,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1997,3462.58145605889,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1996,3526.14160875155,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1995,3462.47336165841,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1994,3395.50432067539,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1993,3369.23795906028,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1992,3404.12138406329,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1991,3252.35104026309,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1990,3199.72962609833,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1989,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1988,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1987,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1986,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1985,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1984,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1983,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1982,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1981,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1980,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1979,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1978,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1977,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1976,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1975,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1974,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1973,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1972,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1971,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1970,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1969,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1968,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1967,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1966,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1965,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1964,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1963,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1962,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1961,,,,0
"GDP per capita, PPP (constant 2021 international $)",Pakistan,PAK,1960,,,,0
